type,year_built,beds,baths,baths_full,baths_half,garage,lot_sqft,sqft,stories,lastSoldOn,listPrice,status,sold_year,sold_month,age,status_encoded
land,2003,4.0,0.0,2.0,1.0,2.0,1669655.0,2400.0,2.0,2018-05-31,40000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,578912.0,2400.0,2.0,2018-05-31,1595000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,444312.0,2400.0,2.0,2018-05-31,265000.0,for_sale,2018,5,21,0
single_family,2022,2.0,1.0,1.0,1.0,2.0,230432.0,819.0,2.0,2018-05-31,125000.0,for_sale,2018,5,2,0
land,2003,4.0,0.0,2.0,1.0,2.0,50965.0,2400.0,2.0,2018-05-31,600000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,17860.0,2400.0,2.0,2018-05-31,155000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,76230.0,2400.0,2.0,2018-05-31,475000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,10454400.0,2400.0,2.0,2018-05-31,96000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,13939200.0,2400.0,2.0,2018-05-31,288000.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,1742400.0,2400.0,2.0,2018-05-31,16000.0,for_sale,2018,5,21,0
townhouse,1997,2.0,2.0,1.0,1.0,2.0,436.0,1070.0,2.0,2021-06-17,314900.0,for_sale,2021,6,27,0
land,2003,4.0,0.0,2.0,1.0,2.0,17860.0,2400.0,2.0,2018-05-31,155000.0,for_sale,2018,5,21,0
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2400.0,1.0,2018-05-31,699990.0,for_sale,2018,5,21,0
single_family,2019,3.0,3.0,3.0,1.0,2.0,3485.0,1495.0,2.0,2018-05-31,390000.0,for_sale,2018,5,5,0
land,2003,4.0,0.0,2.0,1.0,2.0,23087.0,2400.0,2.0,2018-05-31,249000.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,3733.0,2.0,2018-05-31,589990.0,for_sale,2018,5,21,0
condo,2024,2.0,2.0,2.0,1.0,1.0,436.0,1159.0,1.0,2018-05-31,2100000.0,for_sale,2018,5,0,0
single_family,2003,4.0,2.0,2.0,1.0,3.0,13939.0,3791.0,1.0,2018-05-31,569990.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,217800.0,2400.0,2.0,2018-05-31,420000.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1498.0,2.0,2018-05-31,374900.0,for_sale,2018,5,21,0
townhouse,2024,3.0,3.0,2.0,1.0,2.0,436.0,1570.0,3.0,2018-05-31,448900.0,for_sale,2018,5,0,0
single_family,1958,4.0,3.0,3.0,1.0,2.0,14810.0,2897.0,2.0,2021-11-09,370000.0,for_sale,2021,11,66,0
single_family,2024,4.0,3.0,3.0,1.0,3.0,13939.0,2419.0,1.0,2018-05-31,835000.0,for_sale,2018,5,0,0
single_family,1902,4.0,3.0,1.0,1.0,1.0,12197.0,2566.0,2.0,2016-06-29,375000.0,for_sale,2016,6,122,0
single_family,2000,3.0,2.0,2.0,1.0,2.0,38333.0,2135.0,2.0,2018-05-31,559000.0,for_sale,2018,5,24,0
single_family,2024,5.0,3.0,2.0,1.0,4.0,10019.0,2962.0,2.0,2018-05-31,602430.0,for_sale,2018,5,0,0
single_family,1998,4.0,3.0,3.0,1.0,2.0,280091.0,2800.0,2.0,2018-05-31,779000.0,for_sale,2018,5,26,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1949.0,1.0,2018-05-31,569619.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,435600.0,2400.0,2.0,2018-05-31,69000.0,for_sale,2018,5,21,0
single_family,1923,3.0,3.0,1.0,1.0,2.0,12197.0,1571.0,2.0,2009-06-05,400000.0,for_sale,2009,6,101,0
single_family,2017,4.0,4.0,3.0,1.0,3.0,20909.0,4963.0,3.0,2018-05-31,774900.0,for_sale,2018,5,7,0
mobile,1971,2.0,2.0,2.0,1.0,2.0,436.0,1300.0,1.0,2018-05-31,59999.0,for_sale,2018,5,53,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2227.0,2.0,2018-05-31,449300.0,for_sale,2018,5,21,0
single_family,1994,5.0,3.0,1.0,1.0,2.0,43560.0,3835.0,2.0,2021-04-23,775000.0,for_sale,2021,4,30,0
single_family,2006,3.0,2.0,2.0,1.0,2.0,8276.0,1809.0,1.0,2012-01-20,525000.0,for_sale,2012,1,18,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1808.0,1.0,2018-05-31,585000.0,for_sale,2018,5,21,0
single_family,2022,6.0,7.0,7.0,1.0,6.0,2139232.0,12377.0,2.0,2018-05-31,19850000.0,for_sale,2018,5,2,0
single_family,2013,5.0,4.0,3.0,1.0,7.0,55757.0,3170.0,3.0,2018-05-31,639000.0,for_sale,2018,5,11,0
single_family,2013,6.0,4.0,3.0,1.0,5.0,2371406.0,4312.0,2.0,2018-05-31,1200000.0,for_sale,2018,5,11,0
single_family,2024,4.0,3.0,3.0,1.0,3.0,14810.0,4566.0,2.0,2018-05-31,809900.0,for_sale,2018,5,0,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,2318.0,1.0,2018-05-31,499845.0,for_sale,2018,5,21,0
single_family,2010,5.0,3.0,3.0,1.0,2.0,11326.0,2954.0,2.0,2021-08-25,520000.0,for_sale,2021,8,14,0
single_family,2024,4.0,3.0,3.0,1.0,3.0,24394.0,2600.0,2.0,2016-02-05,849900.0,for_sale,2016,2,0,0
single_family,2003,3.0,3.0,3.0,1.0,2.0,13939.0,0.0,2.0,2018-05-31,529990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1983.0,1.0,2018-05-31,668635.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1455.0,1.0,2018-05-31,479990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2173.0,2.0,2018-05-31,701597.0,for_sale,2018,5,21,0
single_family,2024,5.0,4.0,3.0,1.0,2.0,7405.0,5120.0,3.0,2018-05-31,988900.0,for_sale,2018,5,0,0
single_family,2003,5.0,4.0,3.0,1.0,2.0,13939.0,2979.0,2.0,2018-05-31,811478.0,for_sale,2018,5,21,0
other,2003,3.0,3.0,3.0,1.0,2.0,13939.0,2449.0,2.0,2018-05-31,620000.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2172.0,2.0,2018-05-31,596009.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,871200.0,2400.0,2.0,2018-05-31,16500.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,3.0,1.0,2.0,13939.0,3718.0,1.0,2018-05-31,474990.0,for_sale,2018,5,21,0
condo,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1480.0,2.0,2018-05-31,292500.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,4644803.0,2400.0,2.0,2018-05-31,746410.0,for_sale,2018,5,21,0
single_family,1967,3.0,2.0,2.0,1.0,1.0,9148.0,2200.0,2.0,2018-05-31,485000.0,for_sale,2018,5,57,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1626.0,1.0,2018-05-31,479990.0,for_sale,2018,5,21,0
single_family,2007,3.0,2.0,2.0,1.0,2.0,10890.0,1709.0,1.0,2018-05-31,360000.0,for_sale,2018,5,17,0
single_family,2003,4.0,2.0,2.0,1.0,2.0,13939.0,1692.0,1.0,2018-05-31,504990.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,876863.0,2400.0,2.0,2018-05-31,99900.0,for_sale,2018,5,21,0
single_family,1990,5.0,3.0,3.0,1.0,2.0,1045440.0,3816.0,2.0,2005-07-15,699999.0,for_sale,2005,7,34,0
condo,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1476.0,2.0,2018-05-31,299990.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,217800.0,2400.0,2.0,2018-05-31,125000.0,for_sale,2018,5,21,0
single_family,2003,5.0,4.0,3.0,1.0,3.0,13939.0,4881.0,1.0,2018-05-31,1305995.0,for_sale,2018,5,21,0
single_family,2004,7.0,4.0,4.0,1.0,2.0,14375.0,3538.0,2.0,2018-05-31,550000.0,for_sale,2018,5,20,0
townhouse,2003,3.0,3.0,2.0,1.0,1.0,13939.0,1510.0,3.0,2018-05-31,434900.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,317988.0,2400.0,2.0,2018-05-31,200000.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2400.0,2.0,2018-05-31,449990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2945.0,2.0,2018-05-31,539990.0,for_sale,2018,5,21,0
single_family,1978,5.0,3.0,2.0,1.0,1.0,184694.0,2939.0,1.0,2018-05-31,674000.0,for_sale,2018,5,46,0
single_family,2003,3.0,1.0,1.0,1.0,2.0,13939.0,3150.0,2.0,2018-05-31,509900.0,for_sale,2018,5,21,0
single_family,2003,7.0,4.0,4.0,1.0,2.0,13939.0,3459.0,2.0,2018-05-31,598000.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1455.0,1.0,2018-05-31,469990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2216.0,2.0,2018-05-31,519990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2553.0,2.0,2018-05-31,660409.0,for_sale,2018,5,21,0
single_family,2003,2.0,2.0,2.0,1.0,1.0,13939.0,0.0,1.0,2018-05-31,699990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2552.0,2.0,2018-05-31,749626.0,for_sale,2018,5,21,0
farm,2007,7.0,10.0,7.0,3.0,20.0,1826471.0,17493.0,2.0,2018-05-31,48000000.0,for_sale,2018,5,17,0
single_family,2003,3.0,3.0,3.0,1.0,2.0,13939.0,3718.0,1.0,2018-05-31,480990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2020.0,2.0,2018-05-31,584990.0,for_sale,2018,5,21,0
single_family,2003,6.0,4.0,4.0,1.0,3.0,13939.0,4541.0,1.0,2018-05-31,884900.0,for_sale,2018,5,21,0
single_family,1961,4.0,2.0,2.0,1.0,2.0,7841.0,1840.0,1.0,2020-07-15,330000.0,for_sale,2020,7,63,0
land,2003,4.0,0.0,2.0,1.0,2.0,30928.0,2400.0,2.0,2018-05-31,115000.0,for_sale,2018,5,21,0
single_family,2003,2.0,2.0,2.0,1.0,2.0,13939.0,0.0,1.0,2018-05-31,481990.0,for_sale,2018,5,21,0
single_family,1979,8.0,5.0,3.0,1.0,2.0,12197.0,5381.0,3.0,2018-05-31,769900.0,for_sale,2018,5,45,0
single_family,1936,5.0,3.0,3.0,1.0,2.0,13068.0,3348.0,2.0,2018-07-23,489900.0,for_sale,2018,7,88,0
townhouse,2003,4.0,3.0,3.0,1.0,2.0,13939.0,1789.0,3.0,2018-05-31,359990.0,for_sale,2018,5,21,0
mobile,2003,3.0,3.0,3.0,1.0,2.0,25700.0,2550.0,1.0,2018-06-19,485000.0,for_sale,2018,6,21,0
single_family,1994,6.0,5.0,5.0,1.0,1.0,76230.0,4481.0,2.0,2018-05-31,485000.0,for_sale,2018,5,30,0
single_family,1959,4.0,2.0,1.0,1.0,2.0,14375.0,2781.0,2.0,2015-05-21,399900.0,for_sale,2015,5,65,0
land,2003,4.0,0.0,2.0,1.0,2.0,1770714.0,2400.0,2.0,2018-05-31,165000.0,for_sale,2018,5,21,0
single_family,1959,3.0,2.0,1.0,1.0,1.0,9148.0,2150.0,2.0,2018-05-31,594500.0,for_sale,2018,5,65,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,379990.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,3.0,13939.0,3248.0,1.0,2018-05-31,519990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2287.0,2.0,2018-05-31,564990.0,for_sale,2018,5,21,0
single_family,2021,1.0,1.0,1.0,1.0,2.0,221285.0,1300.0,1.0,2018-05-31,285000.0,for_sale,2018,5,3,0
single_family,2003,6.0,5.0,4.0,1.0,4.0,13939.0,4319.0,2.0,2018-05-31,1275995.0,for_sale,2018,5,21,0
single_family,1980,5.0,3.0,3.0,1.0,2.0,7841.0,2400.0,2.0,2009-08-06,500000.0,for_sale,2009,8,44,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1399.0,2.0,2018-05-31,377990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,5227.0,2648.0,2.0,2006-04-26,630000.0,for_sale,2006,4,21,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,360990.0,for_sale,2018,5,21,0
single_family,1985,5.0,3.0,3.0,1.0,2.0,45738.0,2051.0,2.0,2018-12-05,525000.0,for_sale,2018,12,39,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,378990.0,for_sale,2018,5,21,0
single_family,2017,5.0,4.0,3.0,1.0,3.0,10019.0,3053.0,3.0,2018-09-28,675000.0,for_sale,2018,9,7,0
single_family,2003,3.0,3.0,2.0,1.0,4.0,13939.0,4797.0,1.0,2018-05-31,778455.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,1893.0,2.0,2018-05-31,575000.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2747.0,2.0,2018-05-31,559990.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1626.0,1.0,2018-05-31,439990.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,174240.0,2400.0,2.0,2021-04-29,65000.0,for_sale,2021,4,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1580.0,2.0,2018-05-31,441990.0,for_sale,2018,5,21,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2247.0,2.0,2018-05-31,439990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,0.0,2.0,2018-05-31,561817.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,1859.0,2.0,2018-05-31,415300.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,0.0,2.0,2018-05-31,399990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,3.0,1.0,2.0,13939.0,3718.0,1.0,2018-05-31,480990.0,for_sale,2018,5,21,0
single_family,1981,4.0,1.0,1.0,1.0,2.0,18295.0,2064.0,2.0,2018-05-31,289900.0,for_sale,2018,5,43,0
single_family,2003,3.0,3.0,3.0,1.0,3.0,13939.0,4528.0,1.0,2018-05-31,624990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,1955.0,2.0,2018-05-31,480000.0,for_sale,2018,5,21,0
single_family,1981,4.0,2.0,2.0,1.0,2.0,7405.0,2240.0,2.0,2000-06-14,550000.0,for_sale,2000,6,43,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,0.0,2.0,2018-05-31,403990.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3107.0,2.0,2018-05-31,514990.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,2318.0,1.0,2023-07-05,519785.0,for_sale,2023,7,21,0
single_family,2011,5.0,3.0,3.0,1.0,2.0,14810.0,3340.0,2.0,2022-06-23,699950.0,for_sale,2022,6,13,0
single_family,1996,5.0,4.0,3.0,1.0,2.0,12632.0,3034.0,2.0,2021-03-03,569900.0,for_sale,2021,3,28,0
single_family,1992,4.0,2.0,2.0,1.0,2.0,3485.0,1616.0,1.0,2018-10-05,380000.0,for_sale,2018,10,32,0
single_family,1935,3.0,2.0,1.0,1.0,1.0,10454.0,1900.0,2.0,2018-05-31,369900.0,for_sale,2018,5,89,0
single_family,2024,9.0,8.0,4.0,1.0,3.0,268330.0,11800.0,3.0,2018-05-31,990000.0,for_sale,2018,5,0,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2657.0,3.0,2018-05-31,609990.0,for_sale,2018,5,21,0
condo,2003,4.0,3.0,2.0,1.0,2.0,13939.0,1615.0,2.0,2018-05-31,391990.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,4086.0,1.0,2018-05-31,744990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2371.0,2.0,2018-05-31,559990.0,for_sale,2018,5,21,0
single_family,2003,6.0,5.0,4.0,1.0,2.0,13939.0,4891.0,2.0,2018-05-31,994990.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,4.0,13939.0,3566.0,1.0,2018-05-31,674900.0,for_sale,2018,5,21,0
single_family,2003,3.0,4.0,3.0,1.0,2.0,13939.0,3879.0,2.0,2018-05-31,975000.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2400.0,1.0,2018-05-31,569990.0,for_sale,2018,5,21,0
single_family,1922,6.0,2.0,2.0,1.0,2.0,24394.0,2708.0,3.0,2018-05-31,430900.0,for_sale,2018,5,102,0
land,2003,4.0,0.0,2.0,1.0,2.0,13939.0,2400.0,2.0,2018-05-31,25500.0,for_sale,2018,5,21,0
single_family,2003,6.0,3.0,3.0,1.0,3.0,13939.0,3773.0,1.0,2018-05-31,777475.0,for_sale,2018,5,21,0
single_family,2010,3.0,2.0,2.0,1.0,2.0,21780.0,2300.0,2.0,2018-05-31,469900.0,for_sale,2018,5,14,0
single_family,2003,5.0,5.0,4.0,1.0,2.0,13939.0,4468.0,1.0,2018-05-31,1499995.0,for_sale,2018,5,21,0
single_family,1903,3.0,2.0,1.0,1.0,1.0,67518.0,1955.0,2.0,2018-05-31,349900.0,for_sale,2018,5,121,0
single_family,2003,5.0,4.0,3.0,1.0,2.0,13939.0,2646.0,2.0,2018-05-31,624990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,378990.0,for_sale,2018,5,21,0
single_family,1983,3.0,2.0,1.0,1.0,1.0,32670.0,1884.0,1.0,2018-05-31,495000.0,for_sale,2018,5,41,0
single_family,1996,4.0,3.0,3.0,1.0,3.0,17860.0,2675.0,2.0,2007-04-04,759000.0,for_sale,2007,4,28,0
single_family,2017,3.0,3.0,3.0,1.0,2.0,8712.0,2149.0,1.0,2017-04-19,659900.0,for_sale,2017,4,7,0
single_family,1978,4.0,2.0,2.0,1.0,2.0,19166.0,2945.0,2.0,2018-05-31,659000.0,for_sale,2018,5,46,0
townhouse,2003,3.0,3.0,2.0,1.0,1.0,13939.0,1362.0,3.0,2018-05-31,429900.0,for_sale,2018,5,21,0
single_family,2003,6.0,4.0,3.0,1.0,2.0,13939.0,4974.0,2.0,2018-05-31,779900.0,for_sale,2018,5,21,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2247.0,2.0,2018-05-31,366990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1818.0,2.0,2018-05-31,564990.0,for_sale,2018,5,21,0
single_family,2003,5.0,3.0,2.0,1.0,2.0,13939.0,2698.0,2.0,2018-05-31,685900.0,for_sale,2018,5,21,0
other,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1923.0,2.0,2018-05-31,580500.0,for_sale,2018,5,21,0
single_family,2003,5.0,4.0,4.0,1.0,2.0,13939.0,4262.0,2.0,2018-05-31,840000.0,for_sale,2018,5,21,0
single_family,1975,19.0,13.0,13.0,1.0,2.0,40511.0,11235.0,2.0,2019-09-23,849000.0,for_sale,2019,9,49,0
single_family,2013,2.0,1.0,1.0,1.0,2.0,1791187.0,1600.0,3.0,2018-05-31,499900.0,for_sale,2018,5,11,0
townhouse,2004,3.0,3.0,3.0,1.0,2.0,871.0,1430.0,2.0,2004-09-28,319900.0,for_sale,2004,9,20,0
townhouse,2003,3.0,3.0,2.0,1.0,1.0,13939.0,1510.0,3.0,2018-05-31,406900.0,ready_to_build,2018,5,21,1
single_family,2007,3.0,3.0,2.0,1.0,3.0,16117.0,3529.0,2.0,2008-01-03,700000.0,for_sale,2008,1,17,0
single_family,2003,5.0,4.0,3.0,1.0,3.0,13939.0,4251.0,1.0,2018-05-31,895455.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,0.0,3.0,2018-05-31,447990.0,for_sale,2018,5,21,0
single_family,1900,3.0,2.0,2.0,1.0,2.0,20473.0,1845.0,1.0,2018-05-31,289900.0,for_sale,2018,5,124,0
townhouse,2003,4.0,3.0,3.0,1.0,2.0,13939.0,2122.0,3.0,2018-05-31,457990.0,for_sale,2018,5,21,0
single_family,2003,5.0,3.0,2.0,1.0,2.0,13939.0,2698.0,2.0,2018-05-31,691900.0,for_sale,2018,5,21,0
single_family,2003,2.0,2.0,2.0,1.0,2.0,13939.0,2615.0,2.0,2018-05-31,454900.0,for_sale,2018,5,21,0
single_family,2003,4.0,4.0,3.0,1.0,2.0,13939.0,2562.0,2.0,2018-05-31,553990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2378.0,2.0,2018-05-31,739990.0,for_sale,2018,5,21,0
single_family,1970,3.0,2.0,1.0,1.0,2.0,24829.0,1344.0,1.0,2018-05-31,179900.0,for_sale,2018,5,54,0
condo,2003,4.0,3.0,2.0,1.0,1.0,13939.0,1782.0,2.0,2018-05-31,420000.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1399.0,2.0,2018-05-31,414990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1337.0,2.0,2018-05-31,454900.0,for_sale,2018,5,21,0
single_family,1961,5.0,3.0,2.0,1.0,1.0,8712.0,1575.0,2.0,2018-05-31,424900.0,for_sale,2018,5,63,0
single_family,2003,6.0,6.0,5.0,1.0,3.0,13939.0,4292.0,2.0,2018-05-31,899587.0,for_sale,2018,5,21,0
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2777.0,2.0,2018-05-31,644900.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2424.0,2.0,2018-05-31,574900.0,for_sale,2018,5,21,0
single_family,2018,3.0,2.0,1.0,1.0,3.0,10890.0,3320.0,2.0,2018-05-31,619900.0,for_sale,2018,5,6,0
mobile,1994,3.0,2.0,2.0,1.0,2.0,9148.0,1114.0,1.0,2018-05-31,270000.0,for_sale,2018,5,30,0
single_family,1927,3.0,2.0,2.0,1.0,2.0,36590.0,1998.0,2.0,2018-05-31,350000.0,for_sale,2018,5,97,0
single_family,2016,4.0,3.0,3.0,1.0,5.0,11326.0,1887.0,1.0,2018-10-18,655000.0,for_sale,2018,10,8,0
single_family,2015,2.0,2.0,1.0,1.0,3.0,14810.0,2059.0,1.0,2018-05-31,595000.0,for_sale,2018,5,9,0
single_family,2003,3.0,2.0,2.0,1.0,3.0,13939.0,3099.0,1.0,2018-05-31,618455.0,for_sale,2018,5,21,0
single_family,2017,4.0,3.0,3.0,1.0,3.0,204732.0,3384.0,2.0,2020-04-02,1250000.0,for_sale,2020,4,7,0
single_family,2003,6.0,4.0,3.0,1.0,3.0,13939.0,4780.0,1.0,2018-05-31,951255.0,for_sale,2018,5,21,0
single_family,1951,4.0,2.0,2.0,1.0,1.0,11326.0,2280.0,2.0,2016-06-17,490000.0,for_sale,2016,6,73,0
single_family,2026,6.0,9.0,9.0,1.0,2.0,233046.0,13217.0,2.0,2018-05-31,30500000.0,for_sale,2018,5,-2,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1818.0,2.0,2018-05-31,499990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2218.0,2.0,2018-05-31,504990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,371990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,361990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2030.0,2.0,2018-05-31,499900.0,for_sale,2018,5,21,0
condo,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1188.0,1.0,2018-05-31,300000.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1315.0,2.0,2018-05-31,329990.0,for_sale,2018,5,21,0
other,2003,4.0,4.0,3.0,1.0,2.0,13939.0,2526.0,2.0,2018-05-31,541900.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1362.0,2.0,2018-05-31,314990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1399.0,2.0,2018-05-31,424990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1436.0,2.0,2018-05-31,309990.0,for_sale,2018,5,21,0
single_family,2003,6.0,6.0,5.0,1.0,3.0,13939.0,5767.0,1.0,2018-05-31,1399995.0,for_sale,2018,5,21,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2247.0,2.0,2018-05-31,384990.0,for_sale,2018,5,21,0
land,2003,4.0,0.0,2.0,1.0,2.0,273992.0,2400.0,2.0,2018-05-31,45000.0,for_sale,2018,5,21,0
single_family,1900,3.0,1.0,1.0,1.0,2.0,827204.0,2284.0,3.0,2018-05-31,1100000.0,for_sale,2018,5,124,0
single_family,2003,3.0,2.0,2.0,1.0,4.0,13939.0,3566.0,1.0,2024-01-11,686900.0,for_sale,2024,1,21,0
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,3510.0,2.0,2018-05-31,554990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3054.0,2.0,2018-05-31,599900.0,for_sale,2018,5,21,0
single_family,1996,2.0,2.0,2.0,1.0,2.0,49658.0,1188.0,2.0,2021-11-01,389000.0,for_sale,2021,11,28,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2247.0,2.0,2018-05-31,444990.0,for_sale,2018,5,21,0
